Date Time,Month,Day,Day of Week,Hour,Minute,SecondsFromStart,heatingReturnTemperature[C],heatingSupplyTemperature[C],massFlowRateHeating,ChilledWaterReturnTemperature[C],ChilledWaterSupplyTemperature[C],massFlowRateCooling
08/20/2006 09:00,8,20,0,9,0,19990800,0,0,0,0,0,0
08/20/2006 09:10,8,20,0,9,10,19991400,0,0,0,0,0,0
08/20/2006 09:20,8,20,0,9,20,19992000,0,0,0,0,0,0
08/20/2006 09:30,8,20,0,9,30,19992600,0,0,0,0,0,0
08/20/2006 09:40,8,20,0,9,40,19993200,0,0,0,0,0,0
08/20/2006 09:50,8,20,0,9,50,19993800,0,0,0,0,0,0
08/20/2006 10:00,8,20,0,10,0,19994400,0,0,0,0,0,0
08/20/2006 10:10,8,20,0,10,10,19995000,0,0,0,0,0,0
08/20/2006 10:20,8,20,0,10,20,19995600,0,0,0,0,0,0
08/20/2006 10:30,8,20,0,10,30,19996200,0,0,0,0,0,0
08/20/2006 10:40,8,20,0,10,40,19996800,0,0,0,0,0,0
08/20/2006 10:50,8,20,0,10,50,19997400,0,0,0,0,0,0
08/20/2006 11:00,8,20,0,11,0,19998000,0,0,0,0,0,0
08/20/2006 11:10,8,20,0,11,10,19998600,0,0,0,0,0,0
08/20/2006 11:20,8,20,0,11,20,19999200,0,0,0,0,0,0
08/20/2006 11:30,8,20,0,11,30,19999800,0,0,0,0,0,0
08/20/2006 11:40,8,20,0,11,40,20000400,0,0,0,0,0,0
08/20/2006 11:50,8,20,0,11,50,20001000,0,0,0,0,0,0
08/20/2006 12:00,8,20,0,12,0,20001600,0,0,0,0,0,0
08/20/2006 12:10,8,20,0,12,10,20002200,0,0,0,0,0,0
08/20/2006 12:20,8,20,0,12,20,20002800,0,0,0,0,0,0
08/20/2006 12:30,8,20,0,12,30,20003400,0,0,0,0,0,0
08/20/2006 12:40,8,20,0,12,40,20004000,0,0,0,0,0,0
08/20/2006 12:50,8,20,0,12,50,20004600,0,0,0,0,0,0
08/20/2006 13:00,8,20,0,13,0,20005200,0,0,0,0,0,0
08/20/2006 13:10,8,20,0,13,10,20005800,0,0,0,0,0,0
08/20/2006 13:20,8,20,0,13,20,20006400,0,0,0,0,0,0
08/20/2006 13:30,8,20,0,13,30,20007000,0,0,0,0,0,0
08/20/2006 13:40,8,20,0,13,40,20007600,0,0,0,0,0,0
08/20/2006 13:50,8,20,0,13,50,20008200,0,0,0,0,0,0
08/20/2006 14:00,8,20,0,14,0,20008800,0,0,0,0,0,0
08/20/2006 14:10,8,20,0,14,10,20009400,0,0,0,0,0,0
08/20/2006 14:20,8,20,0,14,20,20010000,0,0,0,0,0,0
08/20/2006 14:30,8,20,0,14,30,20010600,0,0,0,0,0,0
08/20/2006 14:40,8,20,0,14,40,20011200,0,0,0,0,0,0
08/20/2006 14:50,8,20,0,14,50,20011800,0,0,0,0,0,0
08/20/2006 15:00,8,20,0,15,0,20012400,0,0,0,0,0,0
08/20/2006 15:10,8,20,0,15,10,20013000,0,0,0,0,0,0
08/20/2006 15:20,8,20,0,15,20,20013600,0,0,0,0,0,0
08/20/2006 15:30,8,20,0,15,30,20014200,0,0,0,0,0,0
08/20/2006 15:40,8,20,0,15,40,20014800,0,0,0,0,0,0
08/20/2006 15:50,8,20,0,15,50,20015400,0,0,0,0,0,0
08/20/2006 16:00,8,20,0,16,0,20016000,0,0,0,0,0,0
08/20/2006 16:10,8,20,0,16,10,20016600,0,0,0,0,0,0
08/20/2006 16:20,8,20,0,16,20,20017200,0,0,0,0,0,0
08/20/2006 16:30,8,20,0,16,30,20017800,0,0,0,0,0,0
08/20/2006 16:40,8,20,0,16,40,20018400,0,0,0,0,0,0
08/20/2006 16:50,8,20,0,16,50,20019000,0,0,0,0,0,0
08/20/2006 17:00,8,20,0,17,0,20019600,0,0,0,0,0,0
08/20/2006 17:10,8,20,0,17,10,20020200,0,0,0,0,0,0
08/20/2006 17:20,8,20,0,17,20,20020800,0,0,0,0,0,0
08/20/2006 17:30,8,20,0,17,30,20021400,0,0,0,0,0,0
08/20/2006 17:40,8,20,0,17,40,20022000,0,0,0,0,0,0
08/20/2006 17:50,8,20,0,17,50,20022600,0,0,0,0,0,0
08/20/2006 18:00,8,20,0,18,0,20023200,0,0,0,0,0,0
08/20/2006 18:10,8,20,0,18,10,20023800,0,0,0,0,0,0
08/20/2006 18:20,8,20,0,18,20,20024400,0,0,0,0,0,0
08/20/2006 18:30,8,20,0,18,30,20025000,0,0,0,0,0,0
08/20/2006 18:40,8,20,0,18,40,20025600,0,0,0,0,0,0
08/20/2006 18:50,8,20,0,18,50,20026200,0,0,0,0,0,0
08/20/2006 19:00,8,20,0,19,0,20026800,0,0,0,0,0,0
08/20/2006 19:10,8,20,0,19,10,20027400,0,0,0,0,0,0
08/20/2006 19:20,8,20,0,19,20,20028000,0,0,0,0,0,0
08/20/2006 19:30,8,20,0,19,30,20028600,0,0,0,0,0,0
08/20/2006 19:40,8,20,0,19,40,20029200,0,0,0,0,0,0
08/20/2006 19:50,8,20,0,19,50,20029800,0,0,0,0,0,0
08/20/2006 20:00,8,20,0,20,0,20030400,0,0,0,0,0,0
08/20/2006 20:10,8,20,0,20,10,20031000,0,0,0,0,0,0
08/20/2006 20:20,8,20,0,20,20,20031600,0,0,0,0,0,0
08/20/2006 20:30,8,20,0,20,30,20032200,0,0,0,0,0,0
08/20/2006 20:40,8,20,0,20,40,20032800,0,0,0,0,0,0
08/20/2006 20:50,8,20,0,20,50,20033400,0,0,0,0,0,0
08/20/2006 21:00,8,20,0,21,0,20034000,0,0,0,0,0,0
08/20/2006 21:10,8,20,0,21,10,20034600,0,0,0,0,0,0
08/20/2006 21:20,8,20,0,21,20,20035200,0,0,0,0,0,0
08/20/2006 21:30,8,20,0,21,30,20035800,0,0,0,0,0,0
08/20/2006 21:40,8,20,0,21,40,20036400,0,0,0,0,0,0
08/20/2006 21:50,8,20,0,21,50,20037000,0,0,0,0,0,0
08/20/2006 22:00,8,20,0,22,0,20037600,0,0,0,0,0,0
08/20/2006 22:10,8,20,0,22,10,20038200,0,0,0,0,0,0
08/20/2006 22:20,8,20,0,22,20,20038800,0,0,0,0,0,0
08/20/2006 22:30,8,20,0,22,30,20039400,0,0,0,0,0,0
08/20/2006 22:40,8,20,0,22,40,20040000,0,0,0,0,0,0
08/20/2006 22:50,8,20,0,22,50,20040600,0,0,0,0,0,0
08/20/2006 23:00,8,20,0,23,0,20041200,0,0,0,0,0,0
08/20/2006 23:10,8,20,0,23,10,20041800,0,0,0,0,0,0
08/20/2006 23:20,8,20,0,23,20,20042400,0,0,0,0,0,0
08/20/2006 23:30,8,20,0,23,30,20043000,0,0,0,0,0,0
08/20/2006 23:40,8,20,0,23,40,20043600,0,0,0,0,0,0
08/20/2006 23:50,8,20,0,23,50,20044200,0,0,0,0,0,0
08/21/2006 00:00,8,21,1,0,0,20044800,0,0,0,0,0,0
08/21/2006 00:10,8,21,1,0,10,20045400,0,0,0,0,0,0
08/21/2006 00:20,8,21,1,0,20,20046000,0,0,0,0,0,0
08/21/2006 00:30,8,21,1,0,30,20046600,0,0,0,0,0,0
08/21/2006 00:40,8,21,1,0,40,20047200,0,0,0,0,0,0
08/21/2006 00:50,8,21,1,0,50,20047800,0,0,0,0,0,0
08/21/2006 01:00,8,21,1,1,0,20048400,0,0,0,0,0,0
08/21/2006 01:10,8,21,1,1,10,20049000,0,0,0,0,0,0
08/21/2006 01:20,8,21,1,1,20,20049600,0,0,0,0,0,0
08/21/2006 01:30,8,21,1,1,30,20050200,0,0,0,0,0,0
08/21/2006 01:40,8,21,1,1,40,20050800,0,0,0,0,0,0
08/21/2006 01:50,8,21,1,1,50,20051400,0,0,0,0,0,0
08/21/2006 02:00,8,21,1,2,0,20052000,0,0,0,0,0,0
08/21/2006 02:10,8,21,1,2,10,20052600,0,0,0,0,0,0
08/21/2006 02:20,8,21,1,2,20,20053200,0,0,0,0,0,0
08/21/2006 02:30,8,21,1,2,30,20053800,0,0,0,0,0,0
08/21/2006 02:40,8,21,1,2,40,20054400,0,0,0,0,0,0
08/21/2006 02:50,8,21,1,2,50,20055000,0,0,0,0,0,0
08/21/2006 03:00,8,21,1,3,0,20055600,0,0,0,0,0,0
08/21/2006 03:10,8,21,1,3,10,20056200,0,0,0,0,0,0
08/21/2006 03:20,8,21,1,3,20,20056800,0,0,0,0,0,0
08/21/2006 03:30,8,21,1,3,30,20057400,0,0,0,0,0,0
08/21/2006 03:40,8,21,1,3,40,20058000,0,0,0,0,0,0
08/21/2006 03:50,8,21,1,3,50,20058600,0,0,0,0,0,0
08/21/2006 04:00,8,21,1,4,0,20059200,0,0,0,0,0,0
08/21/2006 04:10,8,21,1,4,10,20059800,0,0,0,0,0,0
08/21/2006 04:20,8,21,1,4,20,20060400,0,0,0,0,0,0
08/21/2006 04:30,8,21,1,4,30,20061000,0,0,0,0,0,0
08/21/2006 04:40,8,21,1,4,40,20061600,0,0,0,0,0,0
08/21/2006 04:50,8,21,1,4,50,20062200,0,0,0,0,0,0
08/21/2006 05:00,8,21,1,5,0,20062800,0,0,0,0,0,0
08/21/2006 05:10,8,21,1,5,10,20063400,0,0,0,0,0,0
08/21/2006 05:20,8,21,1,5,20,20064000,0,0,0,0,0,0
08/21/2006 05:30,8,21,1,5,30,20064600,0,0,0,0,0,0
08/21/2006 05:40,8,21,1,5,40,20065200,0,0,0,0,0,0
08/21/2006 05:50,8,21,1,5,50,20065800,0,0,0,0,0,0
08/21/2006 06:00,8,21,1,6,0,20066400,0,0,0,0,0,0
08/21/2006 06:10,8,21,1,6,10,20067000,0,0,0,0,0,0
08/21/2006 06:20,8,21,1,6,20,20067600,0,0,0,0,0,0
08/21/2006 06:30,8,21,1,6,30,20068200,0,0,0,0,0,0
08/21/2006 06:40,8,21,1,6,40,20068800,0,0,0,0,0,0
08/21/2006 06:50,8,21,1,6,50,20069400,0,0,0,0,0,0
08/21/2006 07:00,8,21,1,7,0,20070000,0,0,0,0,0,0
08/21/2006 07:10,8,21,1,7,10,20070600,0,0,0,0,0,0
08/21/2006 07:20,8,21,1,7,20,20071200,0,0,0,0,0,0
08/21/2006 07:30,8,21,1,7,30,20071800,0,0,0,0,0,0
08/21/2006 07:40,8,21,1,7,40,20072400,0,0,0,0,0,0
08/21/2006 07:50,8,21,1,7,50,20073000,0,0,0,0,0,0
08/21/2006 08:00,8,21,1,8,0,20073600,0,0,0,0,0,0
08/21/2006 08:10,8,21,1,8,10,20074200,0,0,0,0,0,0
08/21/2006 08:20,8,21,1,8,20,20074800,0,0,0,0,0,0
08/21/2006 08:30,8,21,1,8,30,20075400,0,0,0,0,0,0
08/21/2006 08:40,8,21,1,8,40,20076000,0,0,0,0,0,0
08/21/2006 08:50,8,21,1,8,50,20076600,0,0,0,0,0,0
08/21/2006 09:00,8,21,1,9,0,20077200,0,0,0,0,0,0
08/21/2006 09:10,8,21,1,9,10,20077800,0,0,0,0,0,0
08/21/2006 09:20,8,21,1,9,20,20078400,0,0,0,0,0,0
08/21/2006 09:30,8,21,1,9,30,20079000,0,0,0,0,0,0
08/21/2006 09:40,8,21,1,9,40,20079600,0,0,0,0,0,0
08/21/2006 09:50,8,21,1,9,50,20080200,0,0,0,0,0,0
08/21/2006 10:00,8,21,1,10,0,20080800,0,0,0,0,0,0
08/21/2006 10:10,8,21,1,10,10,20081400,0,0,0,0,0,0
08/21/2006 10:20,8,21,1,10,20,20082000,0,0,0,0,0,0
08/21/2006 10:30,8,21,1,10,30,20082600,0,0,0,0,0,0
08/21/2006 10:40,8,21,1,10,40,20083200,0,0,0,0,0,0
08/21/2006 10:50,8,21,1,10,50,20083800,0,0,0,0,0,0
08/21/2006 11:00,8,21,1,11,0,20084400,0,0,0,0,0,0
08/21/2006 11:10,8,21,1,11,10,20085000,0,0,0,0,0,0
08/21/2006 11:20,8,21,1,11,20,20085600,0,0,0,0,0,0
08/21/2006 11:30,8,21,1,11,30,20086200,0,0,0,0,0,0
08/21/2006 11:40,8,21,1,11,40,20086800,0,0,0,0,0,0
08/21/2006 11:50,8,21,1,11,50,20087400,0,0,0,0,0,0
08/21/2006 12:00,8,21,1,12,0,20088000,0,0,0,0,0,0
08/21/2006 12:10,8,21,1,12,10,20088600,0,0,0,0,0,0
08/21/2006 12:20,8,21,1,12,20,20089200,0,0,0,0,0,0
08/21/2006 12:30,8,21,1,12,30,20089800,0,0,0,0,0,0
08/21/2006 12:40,8,21,1,12,40,20090400,0,0,0,0,0,0
08/21/2006 12:50,8,21,1,12,50,20091000,0,0,0,0,0,0
08/21/2006 13:00,8,21,1,13,0,20091600,0,0,0,0,0,0
08/21/2006 13:10,8,21,1,13,10,20092200,0,0,0,0,0,0
08/21/2006 13:20,8,21,1,13,20,20092800,0,0,0,0,0,0
08/21/2006 13:30,8,21,1,13,30,20093400,0,0,0,0,0,0
08/21/2006 13:40,8,21,1,13,40,20094000,0,0,0,0,0,0
08/21/2006 13:50,8,21,1,13,50,20094600,0,0,0,0,0,0
08/21/2006 14:00,8,21,1,14,0,20095200,0,0,0,0,0,0
08/21/2006 14:10,8,21,1,14,10,20095800,0,0,0,0,0,0
08/21/2006 14:20,8,21,1,14,20,20096400,0,0,0,0,0,0
08/21/2006 14:30,8,21,1,14,30,20097000,0,0,0,0,0,0
08/21/2006 14:40,8,21,1,14,40,20097600,0,0,0,0,0,0
08/21/2006 14:50,8,21,1,14,50,20098200,0,0,0,0,0,0
08/21/2006 15:00,8,21,1,15,0,20098800,0,0,0,0,0,0
08/21/2006 15:10,8,21,1,15,10,20099400,0,0,0,0,0,0
08/21/2006 15:20,8,21,1,15,20,20100000,0,0,0,0,0,0
08/21/2006 15:30,8,21,1,15,30,20100600,0,0,0,0,0,0
08/21/2006 15:40,8,21,1,15,40,20101200,0,0,0,0,0,0
08/21/2006 15:50,8,21,1,15,50,20101800,0,0,0,0,0,0
08/21/2006 16:00,8,21,1,16,0,20102400,0,0,0,0,0,0
08/21/2006 16:10,8,21,1,16,10,20103000,0,0,0,0,0,0
08/21/2006 16:20,8,21,1,16,20,20103600,0,0,0,0,0,0
08/21/2006 16:30,8,21,1,16,30,20104200,0,0,0,0,0,0
08/21/2006 16:40,8,21,1,16,40,20104800,0,0,0,0,0,0
08/21/2006 16:50,8,21,1,16,50,20105400,0,0,0,0,0,0
08/21/2006 17:00,8,21,1,17,0,20106000,0,0,0,0,0,0
08/21/2006 17:10,8,21,1,17,10,20106600,0,0,0,0,0,0
08/21/2006 17:20,8,21,1,17,20,20107200,0,0,0,0,0,0
08/21/2006 17:30,8,21,1,17,30,20107800,0,0,0,0,0,0
08/21/2006 17:40,8,21,1,17,40,20108400,0,0,0,0,0,0
08/21/2006 17:50,8,21,1,17,50,20109000,0,0,0,0,0,0
08/21/2006 18:00,8,21,1,18,0,20109600,0,0,0,0,0,0
08/21/2006 18:10,8,21,1,18,10,20110200,0,0,0,0,0,0
08/21/2006 18:20,8,21,1,18,20,20110800,0,0,0,0,0,0
08/21/2006 18:30,8,21,1,18,30,20111400,0,0,0,0,0,0
08/21/2006 18:40,8,21,1,18,40,20112000,0,0,0,0,0,0
08/21/2006 18:50,8,21,1,18,50,20112600,0,0,0,0,0,0
08/21/2006 19:00,8,21,1,19,0,20113200,0,0,0,0,0,0
08/21/2006 19:10,8,21,1,19,10,20113800,0,0,0,0,0,0
08/21/2006 19:20,8,21,1,19,20,20114400,0,0,0,0,0,0
08/21/2006 19:30,8,21,1,19,30,20115000,0,0,0,0,0,0
08/21/2006 19:40,8,21,1,19,40,20115600,0,0,0,0,0,0
08/21/2006 19:50,8,21,1,19,50,20116200,0,0,0,0,0,0
08/21/2006 20:00,8,21,1,20,0,20116800,0,0,0,0,0,0
08/21/2006 20:10,8,21,1,20,10,20117400,0,0,0,0,0,0
08/21/2006 20:20,8,21,1,20,20,20118000,0,0,0,0,0,0
08/21/2006 20:30,8,21,1,20,30,20118600,0,0,0,0,0,0
08/21/2006 20:40,8,21,1,20,40,20119200,0,0,0,0,0,0
08/21/2006 20:50,8,21,1,20,50,20119800,0,0,0,0,0,0
08/21/2006 21:00,8,21,1,21,0,20120400,0,0,0,0,0,0
08/21/2006 21:10,8,21,1,21,10,20121000,0,0,0,0,0,0
08/21/2006 21:20,8,21,1,21,20,20121600,0,0,0,0,0,0
08/21/2006 21:30,8,21,1,21,30,20122200,0,0,0,0,0,0
08/21/2006 21:40,8,21,1,21,40,20122800,0,0,0,0,0,0
08/21/2006 21:50,8,21,1,21,50,20123400,0,0,0,0,0,0
08/21/2006 22:00,8,21,1,22,0,20124000,0,0,0,0,0,0
08/21/2006 22:10,8,21,1,22,10,20124600,0,0,0,0,0,0
08/21/2006 22:20,8,21,1,22,20,20125200,0,0,0,0,0,0
08/21/2006 22:30,8,21,1,22,30,20125800,0,0,0,0,0,0
08/21/2006 22:40,8,21,1,22,40,20126400,0,0,0,0,0,0
08/21/2006 22:50,8,21,1,22,50,20127000,0,0,0,0,0,0
08/21/2006 23:00,8,21,1,23,0,20127600,0,0,0,0,0,0
08/21/2006 23:10,8,21,1,23,10,20128200,0,0,0,0,0,0
08/21/2006 23:20,8,21,1,23,20,20128800,0,0,0,0,0,0
08/21/2006 23:30,8,21,1,23,30,20129400,0,0,0,0,0,0
08/21/2006 23:40,8,21,1,23,40,20130000,0,0,0,0,0,0
08/21/2006 23:50,8,21,1,23,50,20130600,0,0,0,0,0,0
08/22/2006 00:00,8,22,2,0,0,20131200,0,0,0,0,0,0
08/22/2006 00:10,8,22,2,0,10,20131800,0,0,0,0,0,0
08/22/2006 00:20,8,22,2,0,20,20132400,0,0,0,0,0,0
08/22/2006 00:30,8,22,2,0,30,20133000,0,0,0,0,0,0
08/22/2006 00:40,8,22,2,0,40,20133600,0,0,0,0,0,0
08/22/2006 00:50,8,22,2,0,50,20134200,0,0,0,0,0,0
08/22/2006 01:00,8,22,2,1,0,20134800,0,0,0,0,0,0
08/22/2006 01:10,8,22,2,1,10,20135400,0,0,0,0,0,0
08/22/2006 01:20,8,22,2,1,20,20136000,0,0,0,0,0,0
08/22/2006 01:30,8,22,2,1,30,20136600,0,0,0,0,0,0
08/22/2006 01:40,8,22,2,1,40,20137200,0,0,0,0,0,0
08/22/2006 01:50,8,22,2,1,50,20137800,0,0,0,0,0,0
08/22/2006 02:00,8,22,2,2,0,20138400,0,0,0,0,0,0
08/22/2006 02:10,8,22,2,2,10,20139000,0,0,0,0,0,0
08/22/2006 02:20,8,22,2,2,20,20139600,0,0,0,0,0,0
08/22/2006 02:30,8,22,2,2,30,20140200,0,0,0,0,0,0
08/22/2006 02:40,8,22,2,2,40,20140800,0,0,0,0,0,0
08/22/2006 02:50,8,22,2,2,50,20141400,0,0,0,0,0,0
08/22/2006 03:00,8,22,2,3,0,20142000,0,0,0,0,0,0
08/22/2006 03:10,8,22,2,3,10,20142600,0,0,0,0,0,0
08/22/2006 03:20,8,22,2,3,20,20143200,0,0,0,0,0,0
08/22/2006 03:30,8,22,2,3,30,20143800,0,0,0,0,0,0
08/22/2006 03:40,8,22,2,3,40,20144400,0,0,0,0,0,0
08/22/2006 03:50,8,22,2,3,50,20145000,0,0,0,0,0,0
08/22/2006 04:00,8,22,2,4,0,20145600,0,0,0,0,0,0
08/22/2006 04:10,8,22,2,4,10,20146200,0,0,0,0,0,0
08/22/2006 04:20,8,22,2,4,20,20146800,0,0,0,0,0,0
08/22/2006 04:30,8,22,2,4,30,20147400,0,0,0,0,0,0
08/22/2006 04:40,8,22,2,4,40,20148000,0,0,0,0,0,0
08/22/2006 04:50,8,22,2,4,50,20148600,0,0,0,0,0,0
08/22/2006 05:00,8,22,2,5,0,20149200,0,0,0,0,0,0
08/22/2006 05:10,8,22,2,5,10,20149800,0,0,0,0,0,0
08/22/2006 05:20,8,22,2,5,20,20150400,0,0,0,0,0,0
08/22/2006 05:30,8,22,2,5,30,20151000,0,0,0,0,0,0
08/22/2006 05:40,8,22,2,5,40,20151600,0,0,0,0,0,0
08/22/2006 05:50,8,22,2,5,50,20152200,0,0,0,0,0,0
08/22/2006 06:00,8,22,2,6,0,20152800,0,0,0,0,0,0
08/22/2006 06:10,8,22,2,6,10,20153400,0,0,0,0,0,0
08/22/2006 06:20,8,22,2,6,20,20154000,0,0,0,0,0,0
08/22/2006 06:30,8,22,2,6,30,20154600,0,0,0,0,0,0
08/22/2006 06:40,8,22,2,6,40,20155200,0,0,0,0,0,0
08/22/2006 06:50,8,22,2,6,50,20155800,0,0,0,0,0,0
08/22/2006 07:00,8,22,2,7,0,20156400,0,0,0,0,0,0
08/22/2006 07:10,8,22,2,7,10,20157000,0,0,0,0,0,0
08/22/2006 07:20,8,22,2,7,20,20157600,0,0,0,0,0,0
08/22/2006 07:30,8,22,2,7,30,20158200,0,0,0,0,0,0
08/22/2006 07:40,8,22,2,7,40,20158800,0,0,0,0,0,0
08/22/2006 07:50,8,22,2,7,50,20159400,0,0,0,0,0,0
08/22/2006 08:00,8,22,2,8,0,20160000,0,0,0,0,0,0
08/22/2006 08:10,8,22,2,8,10,20160600,0,0,0,0,0,0
08/22/2006 08:20,8,22,2,8,20,20161200,0,0,0,0,0,0
08/22/2006 08:30,8,22,2,8,30,20161800,0,0,0,0,0,0
08/22/2006 08:40,8,22,2,8,40,20162400,0,0,0,0,0,0
08/22/2006 08:50,8,22,2,8,50,20163000,0,0,0,0,0,0
08/22/2006 09:00,8,22,2,9,0,20163600,0,0,0,0,0,0
08/22/2006 09:10,8,22,2,9,10,20164200,0,0,0,0,0,0
08/22/2006 09:20,8,22,2,9,20,20164800,0,0,0,0,0,0
08/22/2006 09:30,8,22,2,9,30,20165400,0,0,0,0,0,0
08/22/2006 09:40,8,22,2,9,40,20166000,0,0,0,0,0,0
08/22/2006 09:50,8,22,2,9,50,20166600,0,0,0,0,0,0
08/22/2006 10:00,8,22,2,10,0,20167200,0,0,0,0,0,0
08/22/2006 10:10,8,22,2,10,10,20167800,0,0,0,0,0,0
08/22/2006 10:20,8,22,2,10,20,20168400,0,0,0,0,0,0
08/22/2006 10:30,8,22,2,10,30,20169000,0,0,0,0,0,0
08/22/2006 10:40,8,22,2,10,40,20169600,0,0,0,0,0,0
08/22/2006 10:50,8,22,2,10,50,20170200,0,0,0,0,0,0
08/22/2006 11:00,8,22,2,11,0,20170800,0,0,0,0,0,0
08/22/2006 11:10,8,22,2,11,10,20171400,0,0,0,0,0,0
08/22/2006 11:20,8,22,2,11,20,20172000,0,0,0,0,0,0
08/22/2006 11:30,8,22,2,11,30,20172600,0,0,0,0,0,0
08/22/2006 11:40,8,22,2,11,40,20173200,0,0,0,0,0,0
08/22/2006 11:50,8,22,2,11,50,20173800,0,0,0,0,0,0
08/22/2006 12:00,8,22,2,12,0,20174400,0,0,0,0,0,0
08/22/2006 12:10,8,22,2,12,10,20175000,0,0,0,0,0,0
08/22/2006 12:20,8,22,2,12,20,20175600,0,0,0,0,0,0
08/22/2006 12:30,8,22,2,12,30,20176200,0,0,0,0,0,0
08/22/2006 12:40,8,22,2,12,40,20176800,0,0,0,0,0,0
08/22/2006 12:50,8,22,2,12,50,20177400,0,0,0,0,0,0
08/22/2006 13:00,8,22,2,13,0,20178000,0,0,0,0,0,0
08/22/2006 13:10,8,22,2,13,10,20178600,0,0,0,0,0,0
08/22/2006 13:20,8,22,2,13,20,20179200,0,0,0,0,0,0
08/22/2006 13:30,8,22,2,13,30,20179800,0,0,0,0,0,0
08/22/2006 13:40,8,22,2,13,40,20180400,0,0,0,0,0,0
08/22/2006 13:50,8,22,2,13,50,20181000,0,0,0,0,0,0
08/22/2006 14:00,8,22,2,14,0,20181600,0,0,0,0,0,0
08/22/2006 14:10,8,22,2,14,10,20182200,0,0,0,0,0,0
08/22/2006 14:20,8,22,2,14,20,20182800,0,0,0,0,0,0
08/22/2006 14:30,8,22,2,14,30,20183400,0,0,0,0,0,0
08/22/2006 14:40,8,22,2,14,40,20184000,0,0,0,0,0,0
08/22/2006 14:50,8,22,2,14,50,20184600,0,0,0,0,0,0
08/22/2006 15:00,8,22,2,15,0,20185200,0,0,0,0,0,0
08/22/2006 15:10,8,22,2,15,10,20185800,0,0,0,0,0,0
08/22/2006 15:20,8,22,2,15,20,20186400,0,0,0,0,0,0
08/22/2006 15:30,8,22,2,15,30,20187000,0,0,0,0,0,0
08/22/2006 15:40,8,22,2,15,40,20187600,0,0,0,0,0,0
08/22/2006 15:50,8,22,2,15,50,20188200,0,0,0,0,0,0
08/22/2006 16:00,8,22,2,16,0,20188800,0,0,0,0,0,0
08/22/2006 16:10,8,22,2,16,10,20189400,0,0,0,0,0,0
08/22/2006 16:20,8,22,2,16,20,20190000,0,0,0,0,0,0
08/22/2006 16:30,8,22,2,16,30,20190600,0,0,0,0,0,0
08/22/2006 16:40,8,22,2,16,40,20191200,0,0,0,0,0,0
08/22/2006 16:50,8,22,2,16,50,20191800,0,0,0,0,0,0
08/22/2006 17:00,8,22,2,17,0,20192400,0,0,0,0,0,0
08/22/2006 17:10,8,22,2,17,10,20193000,0,0,0,0,0,0
08/22/2006 17:20,8,22,2,17,20,20193600,0,0,0,0,0,0
08/22/2006 17:30,8,22,2,17,30,20194200,0,0,0,0,0,0
08/22/2006 17:40,8,22,2,17,40,20194800,0,0,0,0,0,0
08/22/2006 17:50,8,22,2,17,50,20195400,0,0,0,0,0,0
08/22/2006 18:00,8,22,2,18,0,20196000,0,0,0,0,0,0
08/22/2006 18:10,8,22,2,18,10,20196600,0,0,0,0,0,0
08/22/2006 18:20,8,22,2,18,20,20197200,0,0,0,0,0,0
08/22/2006 18:30,8,22,2,18,30,20197800,0,0,0,0,0,0
08/22/2006 18:40,8,22,2,18,40,20198400,0,0,0,0,0,0
08/22/2006 18:50,8,22,2,18,50,20199000,0,0,0,0,0,0
08/22/2006 19:00,8,22,2,19,0,20199600,0,0,0,0,0,0
08/22/2006 19:10,8,22,2,19,10,20200200,0,0,0,0,0,0
08/22/2006 19:20,8,22,2,19,20,20200800,0,0,0,0,0,0
08/22/2006 19:30,8,22,2,19,30,20201400,0,0,0,0,0,0
08/22/2006 19:40,8,22,2,19,40,20202000,0,0,0,0,0,0
08/22/2006 19:50,8,22,2,19,50,20202600,0,0,0,0,0,0
08/22/2006 20:00,8,22,2,20,0,20203200,0,0,0,0,0,0
08/22/2006 20:10,8,22,2,20,10,20203800,0,0,0,0,0,0
08/22/2006 20:20,8,22,2,20,20,20204400,0,0,0,0,0,0
08/22/2006 20:30,8,22,2,20,30,20205000,0,0,0,0,0,0
08/22/2006 20:40,8,22,2,20,40,20205600,0,0,0,0,0,0
08/22/2006 20:50,8,22,2,20,50,20206200,0,0,0,0,0,0
08/22/2006 21:00,8,22,2,21,0,20206800,0,0,0,0,0,0
08/22/2006 21:10,8,22,2,21,10,20207400,0,0,0,0,0,0
08/22/2006 21:20,8,22,2,21,20,20208000,0,0,0,0,0,0
08/22/2006 21:30,8,22,2,21,30,20208600,0,0,0,0,0,0
08/22/2006 21:40,8,22,2,21,40,20209200,0,0,0,0,0,0
08/22/2006 21:50,8,22,2,21,50,20209800,0,0,0,0,0,0
08/22/2006 22:00,8,22,2,22,0,20210400,0,0,0,0,0,0
08/22/2006 22:10,8,22,2,22,10,20211000,0,0,0,0,0,0
08/22/2006 22:20,8,22,2,22,20,20211600,0,0,0,0,0,0
08/22/2006 22:30,8,22,2,22,30,20212200,0,0,0,0,0,0
08/22/2006 22:40,8,22,2,22,40,20212800,0,0,0,0,0,0
08/22/2006 22:50,8,22,2,22,50,20213400,0,0,0,0,0,0
08/22/2006 23:00,8,22,2,23,0,20214000,0,0,0,0,0,0
08/22/2006 23:10,8,22,2,23,10,20214600,0,0,0,0,0,0
08/22/2006 23:20,8,22,2,23,20,20215200,0,0,0,0,0,0
